Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,ecg_id,segment_id,label
-1.2056766,-4.6844597,-3.2158837,-3.6908638,7.452168,-1.2555163,-0.37572166,0.7118576,-3.494418,-2.9854329,-1.6905004,-6.8024926,-3.1623805,0.25911695,0.39619583,30,seg_8a10s,HYP
-0.09231287,-4.3748584,-2.3334122,-1.2218633,2.0069976,-0.8111607,-0.40111208,-0.4044117,0.36264127,-3.0370018,0.29704303,-2.1444173,-0.57912606,-0.7144934,-0.09217724,31,seg_0a2s,NORM
0.33572567,-3.9038904,-2.4367795,-0.9432766,3.1589735,-0.96576035,-0.59119904,0.14524448,-0.08040984,-2.851884,-0.32464826,-2.2376673,-0.56178695,0.03654039,-0.19222796,31,seg_2a4s,NORM
-0.71527785,-4.4258695,-1.9531289,-0.6407762,3.3237545,-0.62357056,-0.66151994,0.714215,0.17518267,-2.3745816,-0.52146184,-2.2777023,-0.57672215,0.017359093,0.019089192,31,seg_4a6s,NORM
-0.22645274,-4.370788,-2.4905138,-1.3492458,2.1098251,-0.7211733,-0.4586764,-0.46102905,0.18778062,-2.925023,0.10013633,-2.1553407,-0.87113243,-0.7567327,-0.17205432,31,seg_6a8s,NORM
-1.7410257,-5.1403284,-2.267497,-0.8965072,3.9467347,-0.17301473,-0.7243784,1.3526932,-0.14829558,-2.088846,-1.0677826,-2.5659068,-0.9168089,0.035388626,0.47206938,31,seg_8a10s,NORM
-2.0350518,-3.6242108,-5.167179,-1.940069,5.068101,-1.3860152,0.28179657,1.2754215,-1.510077,-1.9946144,1.0905713,-7.527523,-1.5887758,-0.07094118,-1.9241251,32,seg_0a2s,CD
-2.2923672,-4.299601,-5.4212055,-1.9562364,4.970826,-2.0617864,-0.48481518,1.79528,-1.4511828,-1.7117186,1.3373826,-7.542785,-2.1623914,-0.22859566,-2.2623272,32,seg_2a4s,CD
-1.5646971,-3.9135265,-5.5828257,-1.4594109,5.5432816,-2.353401,-0.2726783,2.7302878,-1.9729779,-2.5981197,1.5596563,-7.4999595,-1.0825623,0.6382334,-2.6293004,32,seg_4a6s,CD
-2.191119,-3.8033018,-4.8918977,-1.3638737,3.9591959,-1.7099212,0.4582859,2.103631,-0.93782943,-2.2689261,1.7646418,-6.948905,-1.0042577,-0.09796046,-2.061529,32,seg_6a8s,CD
-1.9140632,-3.9998941,-4.8460603,-1.2935779,4.263474,-1.9179156,0.5147495,1.8754635,-1.258415,-2.7475805,1.8851262,-7.0687175,-0.9452585,-0.20971708,-2.3076031,32,seg_8a10s,CD
-0.23586203,-3.872863,-3.3791757,-1.7014029,3.3698292,-1.3790185,-0.586684,1.1257882,-0.5733033,-2.8886106,0.08702112,-3.6810615,-1.2057334,0.1893627,-0.7510209,33,seg_0a2s,NORM
-0.3031067,-4.0274243,-2.9751081,-1.4686797,3.3925216,-1.4288054,-0.62270874,1.1315981,-0.17356259,-2.5746276,-0.0109165795,-3.4784887,-1.2354357,-0.0076500922,-0.4970918,33,seg_2a4s,NORM
-1.2983435,-4.5686216,-3.3376036,-1.8085487,4.152736,-0.46907386,-0.62843287,1.514354,-0.6919526,-2.5809524,-0.71159273,-3.7001162,-1.4423741,0.09845117,-0.027609527,33,seg_4a6s,NORM
-0.3393862,-3.9812949,-3.1576576,-1.5865982,3.580747,-1.2339052,-0.9036968,1.0430399,-0.38711935,-2.5120487,0.016454801,-3.461887,-1.2796015,-0.026214138,-0.57111084,33,seg_6a8s,NORM
-1.3649079,-4.4366765,-2.9861584,-1.4404829,3.9235651,-0.48386118,-0.6584909,1.6306517,-0.5748552,-2.5879574,-0.45980582,-3.4448106,-1.364857,-0.035665184,-0.21227658,33,seg_8a10s,NORM
-0.084752694,-3.1452837,-2.6757984,-1.3535924,4.242098,-1.9099212,0.7652849,1.7573476,-0.07244076,-3.667069,0.4172376,-6.0813327,-1.9855791,-0.19453837,-0.14339611,35,seg_0a2s,NORM
-1.3856889,-3.155165,-2.6630154,-0.97378975,3.7064734,-1.3539468,1.1389673,2.6672924,0.23105335,-2.7595809,0.4171251,-6.2174754,-1.9087715,-0.20683812,0.2399818,35,seg_2a4s,NORM
-0.44470733,-3.0257564,-2.785615,-1.2758832,4.1272273,-2.0033565,0.99927974,2.0004141,-0.01774925,-3.4550307,0.5435686,-6.4430184,-2.0430024,-0.1552671,-0.11988324,35,seg_4a6s,NORM
-1.2681504,-2.8831885,-2.4154325,-0.8420092,3.6874416,-1.2312466,1.0099057,2.332222,0.20394196,-2.7120368,0.2996038,-5.8557224,-1.8585199,-0.113103375,0.26933023,35,seg_6a8s,NORM
-1.2151449,-3.4351268,-2.9390588,-1.789995,3.034512,-1.2359266,0.93560576,1.5905066,0.22130466,-3.2424476,0.8770046,-6.2424655,-2.3311923,-0.9247166,0.1699741,35,seg_8a10s,NORM
-1.0539844,-2.269351,-3.288703,-0.961016,2.911497,0.09060073,1.0892649,1.6504959,-1.385395,-4.950944,0.36062476,-2.2789135,-0.3639304,0.0038627088,-0.8602551,36,seg_0a2s,NORM
-0.6749273,-2.0421484,-3.2054086,-0.6426061,4.5631084,0.031714216,0.4359307,2.2930334,-1.5283043,-4.934357,0.02823469,-2.5696516,-0.035251983,0.7835203,-0.73755646,36,seg_2a4s,NORM
-1.5152887,-2.2625828,-2.443493,0.25125104,4.2573175,0.13759568,0.46698943,2.9311032,-1.2394564,-4.189836,0.19677487,-2.4678113,0.019415036,0.51853806,-0.62853575,36,seg_4a6s,NORM
-2.2915657,-3.1612613,-2.6476312,-0.71227664,3.709244,0.6718447,0.83539605,2.4799516,-0.93443507,-4.348719,-0.14838368,-2.7328167,-0.30546618,0.24607822,-0.044940203,36,seg_6a8s,NORM
-0.8795029,-2.4162142,-3.1094866,-0.88547444,3.2627544,-0.041600496,0.78943425,1.8062279,-1.1602654,-5.2379975,0.60936403,-2.5239255,-0.27782282,0.006891638,-0.7558677,36,seg_8a10s,NORM
-0.51001155,-3.5633988,-1.2663312,-0.47889185,4.340734,0.17276105,-0.39365467,0.365673,-0.10641943,-4.341945,-0.48242575,-1.7916577,-0.04628981,0.11414963,-0.065920666,37,seg_0a2s,NORM
-1.0265816,-3.4051764,-1.825171,-0.5450352,1.5547364,0.373068,0.9310185,0.04754916,-0.01528582,-3.776189,0.14669016,-1.535605,-0.25556865,-0.78529227,-0.117607236,37,seg_2a4s,NORM
0.017360315,-3.3899574,-1.5269687,-1.1002367,2.9580908,0.25449768,-0.08142754,-0.8605092,0.21032833,-4.8113103,-0.022666527,-1.5835038,-0.109026164,-0.45104492,-0.12288472,37,seg_4a6s,NORM
-0.5786002,-3.4867473,-1.9024438,-1.2214282,2.3202372,0.10822724,0.71847826,-0.356924,-0.3726427,-4.5545053,-0.24007356,-1.7373847,-0.6718633,-0.5673568,-0.4000248,37,seg_6a8s,NORM
0.06387721,-3.547573,-1.3635112,-1.0799088,3.1710005,0.14998507,-0.2547907,-0.9406712,0.38537055,-4.6927204,0.023352586,-1.680234,-0.047982097,-0.5134444,-0.10975826,37,seg_8a10s,NORM
-0.6929925,-3.217529,-3.9909449,-0.9848675,3.6561985,-0.28047696,0.14185473,0.3894707,0.27290255,-3.1270468,0.5223437,-3.4842072,0.4389069,0.283154,-0.09749439,38,seg_0a2s,NORM
-1.3627366,-3.318694,-3.3929458,-0.50138056,3.423282,0.001232624,0.31325784,0.6485569,0.7059816,-2.4958057,0.36175442,-3.0478652,0.5684702,0.10604371,0.11977902,38,seg_2a4s,NORM
-0.5311965,-3.3509243,-4.1295447,-1.0634949,3.6107032,-0.43368444,0.06021183,0.31378347,0.2666384,-3.0296597,0.35893887,-3.4502788,0.22507139,0.30486,-0.09660658,38,seg_4a6s,NORM
-2.0859149,-4.1470566,-3.2876563,-0.6726879,3.9365702,0.109766334,0.3227849,1.1840055,0.8072704,-2.4170485,-0.13233913,-3.376143,0.439811,0.32883382,0.48013422,38,seg_6a8s,NORM
-0.4358073,-3.2407134,-3.8984518,-1.0360618,3.45355,-0.20009798,0.094390176,0.39720613,0.33394298,-3.4445424,0.2349743,-3.361202,0.47506553,0.68748796,0.06329115,38,seg_8a10s,NORM
-1.4777284,-3.0131764,-3.1308184,-0.91918975,4.595523,-0.29162243,0.50855976,2.5659904,-2.7920783,-5.9876647,1.2791343,-4.308967,-0.83175004,-0.21500544,-1.0450356,39,seg_0a2s,MI
-1.3553455,-2.6898918,-2.600697,-0.6587048,4.1525583,0.052981406,0.41685662,2.321151,-2.569273,-5.583389,0.9862925,-3.6881595,-0.9173161,-0.2448558,-1.2247455,39,seg_2a4s,MI
-2.1888616,-3.4329581,-2.5046268,-0.2870953,4.539652,0.30121782,0.08063651,3.0532627,-2.558974,-5.2361493,0.98187613,-4.111336,-1.0424674,-0.28557372,-0.9309083,39,seg_4a6s,MI
-1.3981308,-2.5477931,-2.9743528,-0.107148275,5.667949,0.056844234,-0.3117284,3.0168517,-3.061328,-5.3349524,0.68423796,-4.1999598,-1.0311441,0.42580807,-1.225916,39,seg_6a8s,MI
-0.6634323,-2.210158,-2.7473102,-1.0763743,4.182769,-0.08825493,0.5713072,1.8746331,-2.5815964,-5.3238754,0.6372931,-3.5258453,-0.98581153,-0.19607218,-0.9648588,39,seg_8a10s,MI
-1.8033744,-5.1410747,-4.765086,-1.0612457,5.2463946,-1.4089433,-1.958275,2.330072,-0.86693853,-2.0371697,0.8954802,-6.6096306,-2.744177,-0.44797075,-0.32467481,41,seg_0a2s,CD
-1.4979416,-4.6632524,-4.835934,-1.0101144,5.097483,-1.4879421,-2.199709,1.8247702,-0.91526705,-1.7882444,1.2541715,-6.3881197,-2.7348754,-0.694687,-0.5671166,41,seg_2a4s,CD
-0.36045045,-4.678549,-5.950998,-1.7784519,5.455636,-2.0408657,-1.9598877,1.3440325,-1.6253052,-3.1545262,1.3249968,-6.9861226,-2.9243426,-0.54348916,-0.9536905,41,seg_4a6s,CD
-1.1999793,-4.936073,-5.4150567,-1.7328537,3.5811718,-1.8945982,-1.4072502,1.0403452,-0.82737637,-2.8280234,1.9871949,-6.398889,-2.852532,-1.4584203,-0.87330484,41,seg_6a8s,CD
-0.60700035,-4.8526397,-6.1280456,-1.8949225,5.571927,-2.1543953,-2.34526,1.5233935,-1.5158355,-2.7407644,1.3770078,-6.9653597,-3.1629922,-0.6918348,-0.9982953,41,seg_8a10s,CD
-0.21382703,-3.5950248,-2.4226174,-2.0678122,2.532909,-0.6135584,-0.75988245,-0.17360917,1.9595041,-3.0992792,0.42425552,-1.8250302,0.18567313,-0.35050458,-0.07395178,42,seg_0a2s,NORM
-0.60119045,-3.675321,-2.7169914,-1.9500086,2.096148,-0.43507972,-0.14087857,0.09892571,1.4919946,-3.0413418,0.29178473,-1.8375014,0.025339924,-0.40816313,-0.11910576,42,seg_2a4s,NORM
-0.2865623,-3.6735752,-2.435904,-1.9685948,2.3098223,-0.5086639,-0.4109192,-0.17161702,1.7999628,-3.2108474,0.23339027,-1.6464623,0.15366946,-0.35918498,-0.010548621,42,seg_4a6s,NORM
-0.6664059,-3.6706827,-2.7396421,-1.8568926,1.8743525,-0.45331976,0.020321123,0.16735211,1.4962351,-2.971827,0.29333198,-1.7791375,0.04494933,-0.40599298,-0.12229782,42,seg_6a8s,NORM
-0.15030414,-3.6811893,-2.4417772,-2.005619,2.3878458,-0.50365794,-0.5790943,-0.21603537,1.7546318,-3.1910253,0.27572617,-1.5890388,0.16239598,-0.40930754,0.007836938,42,seg_8a10s,NORM
-0.99150354,-4.820745,-3.4851055,-1.7091653,2.1976562,-1.6391599,-0.74328643,0.74265826,-0.19680846,-2.4854193,1.0087225,-3.9340892,-1.672863,-0.96597195,-0.7615882,43,seg_0a2s,NORM
-0.45945406,-4.5102053,-3.6302457,-1.3891735,3.6207018,-1.8560951,-1.183189,1.2286235,-0.5817498,-2.1857727,0.4007451,-4.316888,-1.7926494,-0.24523644,-0.86168253,43,seg_2a4s,NORM
-0.7211635,-4.294613,-3.7599869,-1.3229437,3.3679545,-1.7081354,-0.94577473,1.3032761,-0.54827213,-2.025881,0.41966984,-4.219163,-1.7367811,-0.26546884,-0.84771097,43,seg_4a6s,NORM
-1.847659,-4.663472,-3.0887256,-1.0201299,3.387863,-1.2172568,-0.67696524,2.0520782,-0.1818476,-1.4021308,0.056832902,-4.211966,-1.5282651,-0.13505583,-0.44962928,43,seg_6a8s,NORM
-0.6622932,-4.62389,-3.535262,-1.4568543,3.7915225,-1.8801448,-1.3139181,1.2294654,-0.27456832,-1.9104722,0.21989644,-4.398835,-1.8348464,-0.104417965,-0.82237875,43,seg_8a10s,NORM
-0.88777757,-2.4076705,-2.4413133,-0.4308557,3.0295851,0.98996985,-0.0061849803,1.0530214,0.10672474,-3.393629,-0.23335752,-1.8701864,0.3823762,0.55238485,1.0807356,44,seg_0a2s,NORM
-0.8734255,-2.7472384,-1.7124438,-0.23158872,3.6991818,0.9150114,-0.46831274,0.70099974,0.7037965,-3.2016299,-0.2917872,-1.9190257,0.6904162,0.5206592,1.1996454,44,seg_2a4s,NORM
-0.42893082,-2.163648,-2.2004719,-0.20821694,3.1749294,0.79999435,-0.30101836,0.5388458,0.30102885,-3.4750671,0.057375893,-1.8244243,0.55077016,0.43379277,0.8710475,44,seg_4a6s,NORM
-0.94497,-2.6806486,-2.1719813,-0.38568005,3.3695242,0.96951485,-0.09572722,1.0296034,0.34397942,-3.3690097,-0.28516406,-2.0088718,0.53598934,0.52826035,1.2334002,44,seg_6a8s,NORM
-0.23517996,-2.7306771,-2.2676005,-0.5942395,3.779535,0.74089587,-0.46175218,0.50103337,0.27823275,-4.154379,-0.2916777,-2.442734,0.49947286,0.89432085,0.9380969,44,seg_8a10s,NORM
-0.52914304,-2.3310096,-3.7800117,-1.8435779,4.115148,-0.060269356,0.03037364,2.6574788,-1.1002371,-4.080187,-1.5246309,-1.736547,-1.4303341,1.0140905,0.62433887,45,seg_0a2s,CD
-0.6284225,-2.6765919,-3.3690548,-1.2892652,3.9388127,-0.18366113,0.18967792,3.2760117,-1.110692,-4.6086802,-0.9642451,-1.7482969,-0.9088108,0.9144947,0.7829279,45,seg_2a4s,CD
0.05926709,-2.4897666,-4.0121765,-2.2842684,2.6523495,-0.370932,0.5976356,1.7425687,-0.9300719,-5.044261,-0.68381417,-1.4911557,-1.2466788,0.26276162,0.6262339,45,seg_4a6s,CD
-0.02941297,-2.3669715,-3.5444803,-2.1550055,2.3656855,-0.5904951,0.66223174,1.9992847,-0.8258451,-5.3279576,-0.52034986,-1.602438,-1.372192,0.37563705,0.0919716,45,seg_6a8s,CD
-0.13950995,-2.6223998,-3.7625308,-1.9357889,2.6731398,-0.5118784,0.47621843,1.9259624,-1.0820937,-5.348149,-0.27958924,-1.6428107,-1.2361945,0.17098594,0.264455,45,seg_8a10s,CD
-0.17889285,-1.5190859,-3.023274,-1.2867551,1.910719,-0.81267655,0.10872046,1.3510525,0.012915984,-2.5357268,0.28885427,-3.2284958,-1.2176892,0.48923218,-0.644941,46,seg_0a2s,NORM
-0.11916565,-1.6527121,-3.242087,-1.6734138,2.2882078,-0.71268296,0.16369769,1.6476285,-0.21694621,-3.2023375,0.120840676,-3.559447,-1.3210164,0.7203935,-0.471064,46,seg_2a4s,NORM
-0.055601105,-1.537526,-3.0832796,-1.5227342,2.1778033,-0.6517062,0.2589885,1.441273,-0.1984865,-3.291966,0.072812445,-3.3374836,-1.2365736,0.72855717,-0.49080005,46,seg_4a6s,NORM
-0.65826267,-1.2549776,-2.2604637,-0.295945,3.325661,-0.29779884,0.11104681,2.302003,-0.34150076,-2.4068885,-0.3832572,-3.2835174,-0.9467361,1.1086146,-0.3758091,46,seg_6a8s,NORM
0.025109023,-1.7329019,-3.3658514,-1.625577,2.0649493,-0.90907764,0.2209295,1.4925393,-0.32152498,-3.1641698,0.17196971,-3.4757016,-1.341971,0.6441449,-0.5669446,46,seg_8a10s,NORM
-0.6210175,-3.6613784,-3.0064373,-1.0867047,4.544065,-0.75644803,0.72006345,1.830617,-0.96663624,-4.868323,0.6464214,-4.800036,-0.6465807,-0.18192278,-0.23125264,47,seg_0a2s,NORM
-1.6948998,-3.930253,-2.719541,-0.82910854,4.3671093,-0.3222225,0.84890425,2.1975772,-0.5767857,-3.5650425,0.20520285,-4.6635733,-0.6555424,-0.20786135,0.29013404,47,seg_2a4s,NORM
-0.6815068,-3.8792882,-3.1245909,-0.9523936,4.5875883,-0.95421505,0.46392706,1.8451631,-1.0709982,-4.7162023,0.80494463,-4.9020896,-0.7139438,-0.20404597,-0.30103028,47,seg_4a6s,NORM
-1.6400595,-3.7690744,-2.9017572,-0.9804506,4.359287,-0.33897856,0.7219318,2.0230353,-0.6872933,-3.4050612,0.10061725,-4.6191287,-0.9773201,-0.2631442,0.19219185,47,seg_6a8s,NORM
-0.5841701,-3.7849147,-2.8608184,-0.9428062,4.454251,-0.9783102,0.72473156,1.740097,-1.0392809,-4.6630554,0.5582137,-4.8613386,-0.63653696,-0.015647069,-0.22763062,47,seg_8a10s,NORM
0.10853355,-1.8663136,-2.7625828,-1.2605202,2.0216687,-0.34597775,0.21728417,0.52113,-0.9077677,-2.545345,-0.6904128,-1.8634111,-1.0216748,0.52380574,-0.7437614,48,seg_0a2s,STTC
0.47158313,-1.810982,-2.3753843,-1.2525258,2.0449548,-0.45536283,-0.12968878,0.3712781,-0.62803584,-2.1891568,-0.5181723,-1.7120045,-0.9267995,0.3155262,-0.78989685,48,seg_2a4s,STTC
0.17381231,-1.8907877,-2.5421066,-1.2795632,2.1661577,-0.5414281,-0.1628972,0.35492885,-0.40861946,-2.3629901,-0.570322,-1.9647636,-1.142005,0.46457726,-0.6908606,48,seg_4a6s,STTC
-0.47175515,-1.9262068,-2.6544013,-1.082555,1.9601054,-0.50424397,0.05003006,0.5597072,-0.17217648,-2.3482955,-0.53918344,-2.2103822,-1.2833792,0.567559,-0.6161399,48,seg_6a8s,STTC
-1.3267405,-2.2916985,-2.0674448,-0.68929785,2.270703,-0.05894816,-0.16995227,1.0736305,0.13211694,-1.5440648,-0.66116035,-2.1332607,-1.1782361,0.38784516,-0.22322625,48,seg_8a10s,STTC
-0.96047705,-2.635938,-4.814016,-0.7421745,4.258124,-1.1121325,-1.9850928,1.7972913,-1.411577,-1.4335883,0.11736754,-5.657416,-2.428857,1.4563195,-1.4434116,49,seg_0a2s,CD
-0.6634317,-2.310534,-4.7605863,-1.0546129,2.8962238,-0.90094864,-0.9173424,1.0281153,-1.241497,-2.5615685,0.9957365,-5.704521,-1.8975867,0.8725687,-1.2939405,49,seg_2a4s,CD
-0.72677195,-2.7197297,-5.2161937,-1.1837475,2.806982,-1.0189952,-1.1965629,1.1650492,-1.2783289,-2.7506135,0.9842254,-5.421032,-2.0338697,0.8345594,-1.2732306,49,seg_4a6s,CD
-0.4743812,-2.3770895,-5.0541873,-1.1852546,2.807874,-1.044629,-1.0420336,0.9699677,-1.1876113,-2.6304307,1.1038935,-5.4557223,-1.8311023,0.7815166,-1.2957625,49,seg_6a8s,CD
-0.5769878,-2.8760064,-5.322017,-1.3481863,2.9422889,-1.028375,-1.2472343,1.2846084,-1.3532631,-3.0987666,1.0434356,-5.664869,-1.9131751,1.0109181,-1.3779638,49,seg_8a10s,CD
-0.35982633,-3.7310953,-1.6915941,-1.6707392,2.5115435,-0.8374593,0.41460684,-0.3347037,0.30929047,-3.7817268,0.10453298,-2.1522563,-0.47850543,-0.6421277,-1.060669,51,seg_0a2s,NORM
-0.2702035,-3.7766752,-1.8685355,-2.0360267,2.6733706,-0.81210995,0.5819769,-0.2151685,0.18034166,-4.088019,-0.14686552,-2.2198105,-0.56008726,-0.5197237,-0.9107331,51,seg_2a4s,NORM
-0.9289148,-3.8528912,-1.3982869,-1.4358685,4.371912,-0.40418592,0.23480883,0.82451427,0.027402245,-3.313954,-1.0659035,-2.4375372,-0.38139218,0.2862346,-0.5552176,51,seg_4a6s,NORM
-0.9982858,-3.9719074,-1.2470814,-1.149101,4.2534337,-0.42053315,0.044236936,0.9530709,0.29167408,-3.2606483,-0.79413104,-2.3926225,-0.24761519,0.18410724,-0.54727626,51,seg_6a8s,NORM
-0.8803253,-3.848994,-1.3155377,-1.2362254,4.168013,-0.52547,-0.04990004,0.8667939,0.27306572,-3.0826075,-0.76651895,-2.3820162,-0.36162978,0.15211298,-0.6150166,51,seg_8a10s,NORM
-0.17599832,-3.1587777,-3.10434,-1.7982023,4.039056,-1.4693938,-0.4591949,4.1896095,-1.4596639,-4.863102,1.1085583,-5.8258615,-2.232571,0.108931094,0.38725466,52,seg_0a2s,CD
-0.16658059,-3.1845846,-2.861518,-1.7823324,2.189721,-1.4518356,0.018731497,2.6576436,-0.619414,-4.7523465,1.725885,-4.8117404,-1.8948681,-0.859668,0.20795219,52,seg_2a4s,CD
0.17237039,-3.1281714,-3.112514,-1.9139211,4.0788274,-1.388151,-0.49542436,3.5005107,-1.3594611,-5.216483,0.8101541,-5.4595075,-2.1613436,0.2813524,0.23303205,52,seg_4a6s,CD
-1.0294647,-3.2970676,-2.3248944,-0.9533164,3.68209,-1.1138891,-0.25517985,4.279504,-1.0984313,-4.1739597,1.0050817,-5.4272346,-2.0569754,-0.03965114,0.2222046,52,seg_6a8s,CD
0.25152427,-3.0160816,-3.5422125,-2.088234,3.6323683,-1.6343385,0.027082182,3.8117933,-1.677506,-5.5180645,0.9572294,-5.7053924,-2.3161433,0.24182582,0.058742166,52,seg_8a10s,CD
-0.48838586,-3.7928026,-3.7162437,-1.078701,2.0333526,-0.845317,-1.3680133,0.044159383,-0.6770238,-2.3531668,1.5503033,-2.821,-1.0410897,-1.172319,-0.073360145,53,seg_0a2s,NORM
-0.1768663,-3.4290442,-3.7186499,-0.81917864,3.7456224,-0.8243797,-2.1722407,0.662527,-1.1273317,-1.9146543,0.9018514,-3.1137729,-1.1552117,-0.36480957,0.0920844,53,seg_2a4s,NORM
-1.1159661,-3.6581647,-3.33321,-0.3271042,3.2122042,-0.5834291,-1.7292733,1.4083089,-0.76809597,-1.4230894,0.8200131,-2.991515,-1.0839697,-0.44544226,0.29458165,53,seg_4a6s,NORM
-0.0639402,-3.4305015,-3.946086,-0.776607,3.450185,-1.0445688,-1.905491,0.56783396,-1.2659173,-2.1637301,1.0448196,-3.0581248,-1.0968385,-0.40877897,-0.1524638,53,seg_6a8s,NORM
-1.5307573,-3.9580286,-3.3664446,-0.4263466,3.274707,-0.51759255,-1.6500968,1.7648735,-0.79506797,-1.4993595,0.6789197,-3.1721478,-1.0827856,-0.24251543,0.25753903,53,seg_8a10s,NORM
-1.266778,-2.9179094,-3.0039616,-1.193469,3.3763945,0.004857868,1.1151942,1.7779555,-0.8645821,-4.8582325,0.08838419,-2.251696,-0.17742608,-0.055141285,-1.0494348,54,seg_0a2s,STTC
-1.3249689,-3.0484266,-3.0967999,-1.1892521,3.467287,0.00821346,0.9617001,1.8960001,-0.97757643,-5.089846,0.2116856,-2.2680702,-0.21318075,-0.08037686,-1.1385345,54,seg_2a4s,STTC
-1.3520758,-3.006179,-2.9804468,-1.129487,3.5564861,0.1163691,0.7986201,1.7984977,-0.880616,-5.074124,0.18144542,-2.1889818,-0.1996085,-0.022799104,-1.1912479,54,seg_4a6s,STTC
-1.2124274,-3.0806718,-3.0043416,-1.1620798,3.6001213,0.033564284,0.9237493,1.7979684,-0.8210263,-5.168286,0.2043103,-2.2514603,-0.119913764,-0.085345805,-1.0993725,54,seg_6a8s,STTC
-1.2218344,-3.0848348,-2.9418507,-1.1360617,3.54358,0.058102027,0.79948974,1.8845327,-0.9168808,-4.852466,0.25387454,-2.23164,-0.11166078,-0.15585934,-1.1077442,54,seg_8a10s,STTC
-1.1000493,-3.5100226,-2.8722582,0.49866346,2.6020958,0.10313186,-0.4367806,0.90682805,0.36107606,-2.6647449,0.18109298,-2.119435,-0.22713637,0.06034775,0.7232529,55,seg_0a2s,NORM
-0.14068644,-3.5238726,-3.3775554,-0.4256906,1.4447774,-0.06572136,-0.32217348,-0.6812488,0.3883885,-3.6056392,0.8868043,-1.5902995,-0.031297907,-0.678926,0.4362252,55,seg_2a4s,NORM
-0.30046242,-3.1411037,-3.2322989,0.25601113,2.7082293,-0.24182144,-0.8152827,0.24162132,0.014742315,-3.0107937,0.56639606,-2.0662758,-0.28748223,-0.045360833,0.2311272,55,seg_4a6s,NORM
-1.0656044,-3.982936,-2.7312617,0.29676223,2.9976807,0.1443441,-0.58485866,0.8941529,0.42536,-2.8501656,-0.15382627,-2.050156,-0.10099943,0.2518467,0.9031683,55,seg_6a8s,NORM
-0.69444853,-3.2836735,-3.047669,0.24659069,2.5958977,0.0065582395,-0.6500058,0.64724404,0.47209072,-2.8305998,0.23405114,-2.0388494,-0.11803858,0.24105978,0.6861334,55,seg_8a10s,NORM
-0.3699867,-3.1857877,-3.4405222,0.24790737,2.1524847,-0.50608087,-0.017388895,0.17437622,-0.6806965,-2.940164,0.48224828,-2.066849,-0.38485825,-0.22410624,-0.05741155,56,seg_0a2s,NORM
-0.5375445,-3.1339293,-3.4733653,0.14862813,2.215267,-0.22353151,-0.15187189,0.20195043,-0.5507995,-3.0246353,0.3245281,-2.0065818,-0.42022204,-0.038184464,-0.008486241,56,seg_2a4s,NORM
-0.5026798,-3.1775582,-3.6149626,0.18101642,2.3134346,-0.38776538,-0.31576863,-0.021202326,-0.6845511,-2.7828581,0.43413273,-2.0208936,-0.5024453,-0.19472124,-0.100874186,56,seg_4a6s,NORM
-0.533159,-3.0882018,-3.312069,0.36328584,2.235703,-0.29392383,-0.2716474,0.08553544,-0.53745764,-2.79704,0.48895463,-1.9080448,-0.3207984,-0.16368942,-0.05224842,56,seg_6a8s,NORM
-0.79811937,-3.3617594,-3.1802273,0.7116589,3.9096167,-0.19252473,-0.26390404,1.1006259,-0.99451977,-2.7159145,-0.483335,-2.5126848,-0.2304177,0.76477456,0.10051458,56,seg_8a10s,NORM
-0.7361671,-3.8700697,-2.2713542,-1.8972468,3.0425303,-0.27155462,-0.59357107,0.80657256,-0.32524207,-2.6518545,0.7891105,-3.1864054,-0.9873694,-1.3230833,-0.21035105,57,seg_0a2s,NORM
-0.024494886,-3.296913,-1.8688006,-1.1871514,4.2013526,-0.97402656,-0.6233669,1.2568709,-0.4441415,-2.833936,0.6847635,-3.428682,-0.53715986,-0.588855,-0.65333974,57,seg_2a4s,NORM
-1.1310834,-3.6238685,-1.2326422,-0.8823411,4.129091,-0.27134362,-0.023665614,1.9529417,0.14130974,-2.653969,0.12913701,-3.0269248,-0.0974073,-0.42238897,-0.047509044,57,seg_4a6s,NORM
-0.7780912,-3.887815,-1.916165,-1.0331035,3.6574829,-0.58753836,-0.4528946,1.8708982,-0.37903458,-2.2035344,0.22178242,-3.165756,-0.6253262,-0.5437164,0.096626766,57,seg_6a8s,NORM
-0.803418,-3.6588728,-1.5004652,-1.4421668,2.9160805,-0.2818813,0.14653534,1.1220939,0.09906407,-3.5315366,0.8778659,-3.0816169,-0.45134932,-1.1533393,-0.48190698,57,seg_8a10s,NORM
-0.5484903,-4.8930044,-3.407549,-1.5793133,4.462108,-1.6746293,-0.19746155,0.85252595,-1.1400352,-3.0729597,0.14433208,-4.2873535,-1.0784879,-0.38650542,-0.20525011,58,seg_0a2s,NORM
-0.84349066,-4.849714,-3.3541217,-1.0578771,4.0361004,-1.4732246,-0.11070317,0.8865937,-0.872016,-2.9229743,0.37036738,-4.114888,-0.8136783,-0.4064135,-0.30617204,58,seg_2a4s,NORM
-1.5995898,-5.664575,-2.6001468,-0.88729477,4.274898,-1.2782212,-0.053639315,1.7094523,-0.561537,-2.8496544,0.09564672,-4.200389,-0.6658046,-0.3502683,0.011375621,58,seg_4a6s,NORM
